ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
1512,@USER افااااا من الصبح اسولف معها  وش تبي بعد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, I've been chatting with her since morning. What else does she want?"
1513,@USER والله ي الاعزاز شعبنا مع احترامي للزين اكبر منافق ب كرت ابو الخمسة يبع صوته,OFF,HS1,NOT_VLG,NOT_VIO,"@USER By God, our dear people, with all due respect to Al-Zain, are the biggest hypocrites. Abu Al-Khamsa is selling his vote."
1514,@USER اللي قاهرني يقول انا هلالي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Whoever annoys me says I am a Hilali
1515,@USER والله علوك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I swear to God you are great
1516,"RT @USER 。 。。
。＼｜／。
@USER 。。
。。
↘♥♥↙
♥امل تستحق♥
↗♥♥↖الدعم
#خليجي_للدعم
¸☆'.•'
.•''*.
*.*¸v . ¸•' ¸',•*…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER 。 。。
。＼｜／。
@USER 。。
。。
↘♥♥↙
♥Amal deserves♥
↗♥♥↖Support
#Gulf_Support
¸☆'.•'
.•''*.
*.*¸v . ¸•' ¸',•*…"
1517,@USER البحرين والسعوديه وبلاد شيطان العرب مالهم الا ال,OFF,HS1,NOT_VLG,NOT_VIO,"@USER Bahrain, Saudi Arabia and the countries of the Arab devil have nothing but the"
1518,يبدوا أن مينا كان قد خرج من ساحة الحرب يوم أمس URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,It seems that Mina had left the battlefield yesterday URL
1519,@USER   كلها يومين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER It's only two days
1520,هشش يالله تدور حرشش وتمنشن URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Hush, come on, search for Harsh and mention the URL"
1521,"#بايع_الكليجا

قليلات تربيه وحياء مشفوحات وكأنهم اول مره يشوفون رجال قسم بالله مات الحياء عند بعض البنات الله لا يبلانا",OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al-Klijah

Low-bred and shameless girls, as if they are seeing a man for the first time. I swear to God, shame has died in some girls. May God not test us."
1522,المعلقين الكبار يقولو سيداتي سادتي يعني النساء قبل الرجال لكن الي يبغى رتويت مشكله . URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Senior commentators say ladies and gentlemen, meaning women before men, but anyone who wants a retweet has a problem. URL"
1523,"RT @USER خاطري اشتري 100,000 ثور 
وانثرهم بالشوارع واللي فيه خير
يلبس أحمر !

قال عيد الحب قـال

~~~~~~~~
#جــــــــوج",OFF,NOT_HS,NOT_VLG,VIO,"RT @USER I want to buy 100,000 bulls and scatter them in the streets. Whoever is good will wear red! He said Valentine's Day. He said:

~~~~~~~ #Google"
1524,@USER اكيد كانت قوية,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER It was definitely strong
1525,سستم وزارة الصحة SHIT حرفياً,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The Ministry of Health SHIT system literally
1526,جالسه أشرب ليمون مركز حاااامض ياقلبيه متى يخلص URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I'm drinking a very sour lemonade. My heart, when will it run out? URL"
1527,"@USER يا عيال ام الاجانب اللي لعبت معهم البارح معظمهم انا افضل منهم بس اخر اللعب لاعيبتي يثقلون وهم لا  لعبت 10 البارح ما فزت الا ب 3 قسماً بالله اني افضل منهم كلهم لو يجون يلعبون معي كيك اوف اوف لاين وربي ما رجال منهم يمسك كوره حتى انت يا بو عمر 
#فيفا١٨ 
#FUTChampions",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh, the boys of the foreigners I played with yesterday, most of them I'm better than, but at the end of the game my players are too much for me, and I didn't play 10 yesterday and I only won 3. I swear to God that I'm better than all of them, even if they came to play with me, kick off offline. By God, none of them are men who can hold a ball, not even you, Abu Omar. #FIFA18 #FUTChampions"
1528,RT @USER مافيه اوقح منهم هالنوعيه  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER There is no one more impudent than this type URL
1529,@USER الله يهديك يا اسامه واضح انك تستغل طيبة الولد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER May God guide you, Osama. It is clear that you are taking advantage of the boy’s kindness."
1530,@USER شفيك ع فهد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER What's wrong with you, Fahd?"
1531,@USER مازال الغثيان مُستمر.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The nausea is still there.
1532,ههفف ييعععع اككرههااا!!!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Hahahaha, I hate it!!!"
1533,@USER مكنتش مره دي ، ثم انتي بتزعلي حد يا مشيره يا خبر ده انتي ...,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER It wasn't that time, and you're making someone angry, Mishira. This is bad news for you..."
1534,@USER صحيت من النووم و غثييانةة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I woke up feeling nauseous
1535,@USER اي وصلت لها ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه لاكن انتي تحلمين توصلين لها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Yes, you have reached it, haha, but you are dreaming of reaching it."
1536,RT @USER مدري كيف عايشين انتو .. انا حتى الي في سلة المهملات تنرفزني.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER I don't know how you guys live.. Even the trash can annoys me.
1537,@USER هر هر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER HAR HAR
1538,لا يا اوختى ده تبوسيه وتحطيه جمب الحيط وتشوفيله كلبه تلمه URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"No, sister, you kiss him, put him against the wall, and find a dog to pick him up. URL"
1539,"@USER ريما اسمي  مش ريم 
لأقتلك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Maybe my name is not Reem
I will kill you"
1540,@USER مافيها الا عماني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER There is only Omani in it
1541,"تقارير تتحدث عن صفقة خيالية مفادها أن باريس سان جيرمان يخطط من أجل #نيمار لصفقة خيالية مع #برشلونة بحيث يتم تقديم مبابي للبرسا مقابل جلب كوتينيو لباريس 

هل هذا منطقي؟  
#برشلونة 
#باريس_سان_جيرمان URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Reports are circulating about a fantasy deal that claims Paris Saint-Germain is planning a fantasy deal with Barcelona for #Neymar, offering Mbappé to Barça in exchange for bringing Coutinho to Paris.

Does this make sense?
#Barcelona
#Paris_Saint_Germain URL"
1542,المثل يقول  اذا ضربت فأوجع كان اخذتي واحد زين مو هذا كانه بوديقارد  #داليا_مبارك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"The proverb says, if you hit, it hurts. You should have taken a good one, not this one. He looks like a bodyguard. #Dalia_Mubarak"
1543,"RT @USER ما بنرتاح من هالمتسولات

ابلغ عنها واموه

البترول غالي والذهب غالي ما حيلتنا شي 

وكل شي غالي علوووووه",OFF,HS5,NOT_VLG,NOT_VIO,"RT @USER We can't get rid of these beggars.

Report her and her mother.

Oil is expensive, gold is expensive, and we can't do anything.

Everything is very expensive."
1544,@USER No الانجليز,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER No English
1545,"#بايع_الكليجا

ماشفت بنات الخليج يسوون كذا!  ،،،، شفيكم مشفوحين ولا مكبوتين ولا شسالفتكم ؟؟",OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah

I haven't seen Gulf girls do this! What's wrong with you? Are you depressed or what's up with you?"
1546,"هل سيقطعن ايديهن وارجلهن من خلاف 
:
#بايع_الكليجا",OFF,NOT_HS,NOT_VLG,NOT_VIO,"Will they cut off their hands and feet from opposite sides?
:
#Baie_Al_Klijah"
1547,@USER بعد ما مسحت التويتة اصلا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER After you deleted the tweet
1548,@USER يقول الدوري ٧٠٪ هلالي، معطي نفسه امل ٣٠٪ وفي الكاس العام نسيت من طلعك وبوجود السومه اللي تتعذرون الحين بغيابه يا ضعاف URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER says the league is 70% Hilal, giving himself 30% hope and in the World Cup he forgot who brought you out and with the presence of Al-Somah you are now making excuses for his absence you weak URL"
1549,@USER اي بكيفي عندج مانع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Whatever you want, do you have any problem with that?"
1550,RT @USER حوار انك تسأل على حد مبيسألش عليك وتبقى احسن منه ده حوار  مبيأكلش عيش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER A dialogue that you ask about someone who doesn't ask about you and you are better than him is a dialogue that doesn't make a living
1551,#بايع_الكليجا والله مستغررربه كييف جاتكم الجرأه تصورون الرجال لااا وهو مستحي ويتصدد وأنتوا تلاحقونه !! ي جماعة الخير اهدا من كذا بليييييز الوضع صار اوووڤرررر  مرره فضحتونا مو معقوله الي قاعد يصير ، المفروض يرفع قضيه ع كل وحده صورت عشان تكون عبره لغيرها قليلة الأدب,OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al-Klijat I swear I am surprised how you had the audacity to film the man while he was embarrassed and trying to confront him and you were chasing him!! People, calm down, please. The situation has become too much. You have disgraced us. What is happening is unbelievable. A lawsuit should be filed against every woman who filmed so that it will be an example to others who are ill-mannered."
1552,"RT @USER أخي القطري
وﷲ لانرضى لكم مثل مارضيتوا لنا
لا إخلال أمن ولا قلاقل ببلدكم
بس خيركم ينطح شركم#جيش_قطر_يتجه_لسحق_الحوثي ht…",OFF,HS1,NOT_VLG,NOT_VIO,"RT @USER My Qatari brother
By God, we will not accept for you what you have accepted for us.
No disruption of security or unrest in your country.
But your good will prevail over your evil. #Qatar_Army_Is_Heading_To_Crush_The_Houthis ht…"
1553,@USER محد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER No one
1554,@USER تكفى لا تذكرني بصوتك,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Please don't remind me with your voice
1555,@USER ياعع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Yaaaa
1556,@USER ده تاني هنا ي للقرف  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER This is here again, you disgusting URL"
1557,@USER ده هي ديه المعلشه نفسها ده الصورة تخلي البنى آدم مننا يعيط,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER This is the same excuse. This picture makes any human being cry.
1558,@USER كم تذكرة أخذت من الموقع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER How many tickets did you buy from the site?
1559,5مليون حصلها مواطن بصحاري نجد بتانكي بنزين وسلمها الحكومه  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,A citizen obtained 5 million in the deserts of Najd with a tank of gasoline and handed it over to the government. URL
1560,@USER عنيفه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER violent
1561,"@USER ياخي انت تعالج الخطأ بخطأ ، يعني علشان ما كانت فيه ردة فعل لكل المواقف اللي قلتها يكون هالشي عادي ؟ 
بعد هالكلام الكثير اللي قلته تمنيت انك قدمة اقل شي نصيحة من باب الشريعة والدين ، لكن للاسف تبرير بغير محله",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Dude, you're treating one mistake with another. I mean, just because there wasn't a reaction to all the situations you mentioned, is this normal? After all the things you said, I wished you had offered at least some advice based on Sharia and religion, but unfortunately, that's an out-of-place justification."
1562,"لا دراسة ولا دوام  ولا امتحانات ولا برزنتيشون ولا تقرير شهري ولا نصف السنة وإجازات مفتوحة  والنتيجة شهادة دكتوراة 
هذا ماوصل إليه ابو نورة بس يستاهل فنان العرب  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"No study, no work, no exams, no presentation, no monthly or mid-year report, no open vacations, and the result is a doctorate degree. This is what Abu Noura has achieved, but he deserves it. The Arab Artist URL"
1563,"الدنيا بخيلة ...
والحياة صعبه ..
ودولتنا ما بترحم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The world is stingy... Life is hard... And our country shows no mercy.
1564,وانا سرقت الغسيل من ع الحبل  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I stole the laundry from the line URL
1565,هل تعلم أن المرأه الحامل يوجد بداخلها طفل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Did you know that a pregnant woman has a child inside her?
1566,"#بايع_الكليجا 
كمية رخص في الهاشتاغ",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Klija
Amount of cheapness in the hashtag"
1567,ودي اترك الدخان بس المشكله ما ادخن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I want to quit smoking, but the problem is that I don't smoke"
1568,#رمعون ربي يجيب الخير URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,#Ramaoun May God bring goodness URL
1569,"ضاعت حياتي وانا اخترع توقيع وللحين ما 

عندي توقيع أول حرف من اسمي بعدين أخذ 

لفتين وارجع افحط وادعس فرامل 

واوقف ،بعدين نقطه .ههههه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I wasted my life inventing a signature and I still don't have one.

I have a signature that starts with the first letter of my name. Then I take a couple of turns, then I go back and do a spin, hit the brakes,

and stop, then a period. Hahaha."
1570,@USER شت أب,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What's up?
1571,@USER يقلع ذَا الأشكال المقرفه,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Get rid of these disgusting shapes
1572,@USER احاول اروق لو سمحتي .,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I'm trying to be nice, please."
1573,RT @USER اخ يا القرف,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Oh, this is disgusting"
1574,"RT @USER اجمل مقطع لعمه مع كلبها  
ابيه يوصل اعلى رتويت 

#كلب #كلاب #عمه #عمتكم #طيز #مكوه #جسم #قحبه #منيوك #ديوث  #قحاب #سكس #مح…",OFF,NOT_HS,VLG,NOT_VIO,"RT @USER The most beautiful clip of his aunt with her dog
I want it to reach the highest retweet

#dog #dogs #aunt #your aunt #cock #iron #body #whore #cumshot #cuckold #whores #sex #mah…"
1575,"م ننكر انه حلو ماشاء الله بس بناتتت اثقلوو شوي شصلر بالدنيا صار الولد هو اللي يثقل والبنت تتحرش؟؟؟!هذا سوء المنقلب تكفونن بنات اثقلو شويي 
حتى هو مكبر عقله مدري ليه هالتصوير ومدري ايش وسيم اوك بس جماله طبيعي وعادي جدا‍♀️
#بائع_الكليجا",OFF,HS6,NOT_VLG,NOT_VIO,"We can't deny that he's handsome, thank God, but girls, he's taken it a little too seriously. What's wrong with the world? The guy is the one who's taking it easy and the girl is the one who's harassing him??! This is the worst thing about the coup. Please girls, take it a little easy. Even he's over-the-top, I don't know why he took this photo, and I don't know what else he's handsome about. Okay, but his beauty is natural and very normal. #Klijah_seller"
1576,"RT @USER ما تلاحضوش أن #الزعيم_حتى_في_البرعه_يقودهم 
كان داهية الله يرحمه #ثار_زعيمنا_الحميري_بمليون_هاشمي
 
#الزعيم_الشهيد_حمي…",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Don't you notice that #the_leader_even_in_the_outside_of_the_ground_leads_them?
He was a genius. May God have mercy on him. #Our_leader_al-Himyari_revenged_with_a_million_Hashemites.

#The_martyr_leader_Himy…"
1577,@USER كل ما ادخل الهاشتاق احسني شاطحه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Every time I use the hashtag, I feel like I'm crazy"
1578,RT @USER صباحكم ياكلبات رتويت كل كلبه تعمل رتويت وتجي خاص بسرعه  URL,OFF,HS6,NOT_VLG,NOT_VIO,"RT @USER Good morning, bitches. Retweet every bitch who retweets and comes to the private quickly. URL"
1579,"-

أّنِتٌـيِّ وردةة ححـلـوةة فـ' بـوكيـةة جـرجيـر .. !
             !

-",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"-

You are a sweet rose in a bouquet of watercress..!

!

-"
1580,RT @USER اح ونسني ولا يقول يمكن يجون ثنين من أصدقاه  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Oh, and he forgot me. He doesn’t say maybe two of his friends will come. URL"
1581,@USER موفقين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Good luck
1582,@USER يشبه سييرا بجماله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER looks like Sierra in his beauty
1583,"#صلاه_الجنازه_القادمه_انت
الناس تقول  صباح الخير  
ذكرتني بموقف  اللي يشرحون التكفين  يوم العيد",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#The_Next_Funeral_Prayer_Is_You
People say good morning
It reminded me of the situation of those explaining the shroud on Eid"
1584,@USER قلتيها حيونه,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You said it's an animal
1585,"RT @USER يمكن هون حاجز عسكري و ربما فرع أمني 
يمكن مطار عسكري أو موقع عسكري 
مين عم تستهدفوا بقذائفكم أيها المجرمون العملاء ؟…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER This could be a military checkpoint or a security branch.
Maybe a military airport or a military site.
Who are you targeting with your shells, you criminal collaborators?"
1586,"@USER لاحوووووووول
ناقصه هاكيكه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER No way
I need a cake like this"
1587,"RT @USER الا شافهم 

 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Did anyone see them?

URL"
1588,الله ياخذهم URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,May God take them URL
1589,"RT @USER مبببببباع 
 #بايع_الكليجا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Mbbbbbbbs 
#Sell_Klija"
1590,"RT @USER كلمة على الطلاق البعض يحسبها هياط وهي هلااك للاسرة .
.
.
@USER 
#سنابات_حمدي
#قصة_الصباح URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER A word about divorce. Some consider it nonsense, but it is the destruction of the family.
.
.
@USER
#Hamdi_Snaps
#Morning_Story URL"
1591,"المفروض هذا شاعر الحين !!! 
ينتقد افعال النساء 
وفي نفس الوقت يستخدم القذف باطلاقه مسمى ساقطات والشيء الثاني استنكاره انهن معجبات بائع ! يعني لو وزير عادي هههه ماباعت حياها 
انشهد انك كليب  URL",OFF,NOT_HS,NOT_VLG,NOT_VIO,"This is supposed to be a poet now!!! He criticizes women's actions, and at the same time uses slander by calling them fallen women. The second thing is his denunciation of them being admirers of a seller! I mean, if he were a minister, it's normal. Hahaha, she wouldn't have sold her modesty. I testify that you are a clip URL"
1592,#sarahah  شقيتوني ترا شفايفج و خدودج,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,#sarahah You made me miserable with your lips and cheeks
1593,"RT @USER ⚽  الملكي يواصل التألق و يتخطى حاجز الـ100 هدف في الموسم الجاري!

أتعلم كم هدف سجل؟

#هلا_مدريد 

المزيد:
URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER ⚽ Real Madrid continues to shine and surpasses the 100-goal mark this season!

Do you know how many goals they've scored?

#HalaMadrid

More:
URL"
1594,@USER ماضنتي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Madani
1595,@USER يممه فحولتك سيف مجرب,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Your virility is a proven sword
1596,@USER بالمناسبة كاتب البيت غلط..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER By the way, the writer wrote the verse wrong."
1597,@USER حتى انتي ‍♂️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Even you ♂️
1598,@USER اوهاااااااااات  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Ohhhhh URL
1599,@USER الله ياخذهم كرهونه بلمسلسل واهتمامهم بلشخصيات عاديه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER May God take them, they hate the series and care about ordinary characters"
1600,@USER الله ياخذك,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May Allah take you
1601,@USER ماهو حلو ، وع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER What a sweet, and"
1602,"RT @USER ولي يقولك نشوة الشيكورات  مشات... وريلو طاطا امينة  وين_جات 
 لي قبلوا شروطي يستاهلو يكونو تحت رجلي   قف.... انتهى…",OFF,NOT_HS,VLG,NOT_VIO,RT @USER And whoever tells you that the euphoria of the checks is gone... Where did Tata Amina go? Those who accepted my conditions deserve to be under my feet. Stop... It's over...
1603,@USER يلا يا به م هنا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Come on, come on"
1604,@USER عارفه مصاختهم ومياعتهم مايحتاج .,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I know their stupidity and their stupidity is unnecessary.
1605,#بايع_الكليجا لهالدرجه وصلت فيكم ال**** !! اثقلوا وجع يلعن ام اللي علمكم شلون تخقون يالبهايم,OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijat Have you reached this level of ****!! Increase your pain. May the mother of the one who taught you how to choke be cursed, you animals."
1606,RT @USER حبيبي يا عم رضا  بس في الحوار ده ما ينفعش العالم كلو يموتو  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER My dear Uncle Reda, but in this dialogue it is not right for the whole world to die URL"
1607,@USER ويييييييييين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Weeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
1608,@USER انا كنسلت الفكره من راسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I dropped the idea from my head
1609,والله ولا كأنها بحرانيه️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I swear, it doesn't look like she's Bahraini"
1610,وحشتوني لكم جني☺,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I miss you, Genie"
1611,يع هذي مره تقهر كل محورها البنت والرجال لا مايعيبه شي وهم تغزلوا ببنت ترامب وبنص بنات العالم بس ماينصحونهم كل شغلهم يعيبون على البنت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"This is so annoying. Its entire focus is on the girl and the men. There is nothing wrong with them. They flirted with Trump’s daughter and with the rest of the world’s girls, but they don’t give them advice. All they do is find fault with the girl."
1612,"ماعاد تقبلت المتسابقين بعد تطليعهم ﻹبراهيم
@USER",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I no longer accept contestants after they showed up at Ibrahim @USER
1613,@USER سعاودة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Sa'awda
1614,يلعنهم,OFF,NOT_HS,NOT_VLG,NOT_VIO,Damn them
1615,@USER عليج وعلي كل نغل يترحم علي ابوج النغل يا,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God have mercy on you and on every bastard who has mercy on your bastard father
1616,عشان تحسوو فينا لمى تتغزلوو بالبنات والفاشينستات والمودلز  #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"So you can feel us when you flirt with girls, fashionistas and models #Baie_Al_Klijah"
1617,@USER السعاودة يلد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Al-Sa'awda gives birth
1618,RT @USER مابيخوفني غير لما الاشياء اللي بدي ياها.تجيني بسرعة؟؟؟بحسها انو مقلب !!لان متعودين تطلع روحنا بالاول!!!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER The only thing that scares me is when the things I want come to me quickly??? I feel like it's a prank!! Because we're used to getting our hopes up first!!!
1619,هذا كله ف كوم وربيعتي تتوفى نفس اليوم كوم ثاني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"All this is in one place, and my friend died on the same day, which is another matter."
1620,قسم ازعجتونا #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,You've annoyed us #Baie_Klija
1621,"@USER انا عاقله 
قلة الحياء والرُخص من إختصاصك  الله يعوض امك بس .",OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I am sensible. Shamelessness and cheapness are your specialty. May God compensate your mother.
1622,@USER أخاف العصبي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I'm afraid of the nervous
1623,"حسبي الله ونعم الوكيل على من يتحمل سبب غياب ولدي عن المدرسة قرابة الأسبوعين بسبب العملية وفِي النهاية يقولون ماعندك موعد!!!
ع أساس كل يوم بنسوي عمليات  
المفروض يبلغونا بذلك!!!!",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"May God suffice and He is the best Disposer of affairs for those responsible for my son's absence from school for nearly two weeks due to the surgery, and in the end they say, ""You don't have an appointment!"" They're supposed to be having surgeries every day. They should have informed us of this!"
1624,@USER صدام اكبر من ان يقيمه جرذ غبي من امثالك,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Saddam is too big to be established by a stupid rat like you
1625,@USER هتحكى الاول,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You will speak first
1626,اسواء شي لما تسوين شغله و تستنين ردت فعل حلوه بعدين تجيك ردت فعل ابرد من البرووود,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"The worst thing is when you do something and expect a good reaction, then you get a reaction that is colder than cold."
1627,"محد يلعوز السس @USER .. و اللي بيلعوزها بخليه يذوق الويل و قسما
ناس ماتجيب غير المغثه من صباح الله خير",OFF,NOT_HS,NOT_VLG,NOT_VIO,"Nobody wants a lady like @USER.. and whoever wants her, I will make them suffer. I swear.
People who bring nothing but disgust. Good morning everyone."
1628,"@USER ليتني ماسجلت أجل
رادارهم زي تعاملهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I wish I hadn't registered. Their radar is like their treatment.
1629,"ياحظي الجميل السلام عليكم اسمع انت  بتتعدل ولا ببداء ادخن 
لانك زودها عاد .",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"My beautiful luck, peace be upon you. Listen, are you going to change or should I start smoking? Because you've gone too far."
1630,@USER قدرك أقرب زبالة وتهجيرك إلى أقرب مرمى نفايات يالمخنزة,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Your destiny is the nearest garbage dump and your displacement to the nearest garbage dump, you scumbag"
1631,بطني توجعني  ليش يا معدة مو وقتك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"My stomach hurts, why is it not the right time for you?"
1632,@USER سامجه,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I get bored
1633,وما الحب الا للحبيب التالت عشان التاني كان مغرزه للاول,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Love is only for the third lover, because the second was a trap for the first"
1634,شهاليوم:),NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Today :)
1635,@USER وااع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Wow
1636,شكلي فلوزت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I look like I'm blue
1637,ويا طالعين القمر وصلوله سلام قولوله ان العمر ضايع بدونه حرام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"And those who are looking up to the moon and greeting it, tell it that life is wasted without it, it is a sin"
